Titre,Nombre de pièces,Ville,Prix,Esesntiel,autre,Titre_,nb_pieces_,prix_,Chambres,Surface_m2,Pieces,Salle_de_bain,Sejour_m2,Terrain_m2,Alarme,Place de parking,Jardin privatif,Cave,Cheminée,Climatisation,Dépendance,Garage,Gardien,Grenier,Meublé,Piscine,Terrasse,Balcon,Étage
Appartement à vendre,3 pièces •,Montgeron,279 950 €,"['3 pièces', 'Surface 61,83 m²', '2 chambres', '1 salle de bain/eau', 'Séjour 24,44 m²']","['Terrasse', 'Garage', '1 place de parking', 'Bâtiment composé de 2 étages', 'Étage 2']",Appartement,3.0,279950,2.0,61.0,3.0,1.0,24.0,,False,True,False,False,False,False,False,True,False,False,False,False,True,False,2.0
Maison à vendre,6 pièces •,Montgeron,319 000 €,"['6 pièces', 'Surface 132 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 297 m²', 'Séjour 26,45 m²']","['Alarme', 'Terrasse', 'Garage', 'Cave', '1 place de parking']",Maison,6.0,319000,4.0,132.0,6.0,2.0,26.0,297.0,True,True,False,True,False,False,False,True,False,False,False,False,True,False,
Maison à vendre,8 pièces •                            184 m2,Montgeron,550 000 €,"['8 pièces', 'Surface 184 m²', '7 chambres', '2 salles de bain/eau', 'Terrain 500 m²', 'Séjour 33,18 m²']","['Grenier', 'Cheminée', 'Terrasse', 'Garage', 'Avec jardin privatif', '1 place de parking']",Maison,8.0,550000,7.0,184.0,8.0,2.0,33.0,500.0,False,True,True,False,True,False,False,True,False,True,False,False,True,False,
Appartement à vendre,"2 pièces •                            48,48 m2",Évry,139 900 €,"['2 pièces', '1 chambre', '1 salle de bain/eau', 'Séjour 13,73 m²']","['Ascenseur', 'Balcon', 'Garage', 'Cave', 'Bâtiment composé de 3 étages', 'Étage 1']",Appartement,2.0,139900,,,2.0,1.0,13.0,,False,False,False,True,False,False,False,True,False,False,False,False,False,True,3.0
Maison à vendre,"5 pièces •                            120,70 m2",Gometz-le-Châtel,398 000 €,"['5 pièces', 'Surface 120 m²', '3 chambres', '2 salles de bain/eau', 'Terrain 640 m²', 'Séjour 34 m²']","['Grenier', 'Cheminée', 'Terrasse', 'Garage', 'Cave', 'Avec jardin privatif']",Maison,5.0,398000,3.0,120.0,5.0,2.0,34.0,640.0,False,False,True,True,True,False,False,True,False,True,False,False,True,False,
Appartement à vendre,2 pièces •                            35 m2,Étampes,123 525 €,"['2 pièces', 'Surface 35 m²', '1 chambre', '1 salle de bain/eau', 'Séjour 15 m²']","['Terrasse', ""Bâtiment composé d'un étage"", 'Étage 1']",Appartement,2.0,123525,,35.0,2.0,1.0,15.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
Appartement à vendre,"3 pièces •                            67,06 m2",Montgeron,325 000 €,"['3 pièces', 'Surface 67,06 m²', '2 chambres', '1 salle de bain/eau', 'Séjour 22,95 m²']","['Ascenseur', 'Climatisation', 'Balcon', '1 place de parking', 'Bâtiment composé de 4 étages', 'Étage 3']",Appartement,3.0,325000,2.0,67.0,3.0,1.0,22.0,,False,True,False,False,False,True,False,False,False,False,False,False,False,True,4.0
Maison à vendre,7 pièces •                            150 m2,Montgeron,599 950 €,"['7 pièces', 'Surface 150 m²', '6 chambres', '2 salles de bain/eau', 'Terrain 305 m²', 'Séjour 34,47 m²']","['Grenier', 'Balcon', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,7.0,599950,6.0,150.0,7.0,2.0,34.0,305.0,False,True,True,True,False,False,False,False,False,True,False,False,False,True,
Appartement à vendre,"1 pièce •                            35,25 m2",Yerres,159 000 €,"['1 pièce', 'Surface 35,25 m²', '1 salle de bain/eau', 'Séjour 30,23 m²']","['Terrasse', 'Cave', 'Bâtiment composé de 2 étages']",Appartement,1.0,159000,,35.0,1.0,1.0,30.0,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.0
Appartement à vendre,"4 pièces •                            85,03 m2",Arpajon,179 000 €,"['4 pièces', 'Surface 85,03 m²', '3 chambres', '1 salle de bain/eau', 'Séjour 19,87 m²']","['Gardien', 'Garage', 'Cave']",Appartement,4.0,179000,3.0,85.0,4.0,1.0,19.0,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,
Maison à vendre,4 pièces •,Saint-Michel-sur-Orge,295 000 €,"['4 pièces', 'Surface 102 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 251 m²', 'Séjour 30 m²']","['Alarme', 'Terrasse', 'Garage', 'Dépendance', 'Avec jardin privatif', '1 place de parking']",Maison,4.0,295000,3.0,102.0,4.0,1.0,30.0,251.0,True,True,True,False,False,False,True,True,False,False,False,False,True,False,
Maison à vendre,4 pièces •                            86 m2,Yerres,292 880 €,"['4 pièces', 'Surface 86 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 150 m²', 'Séjour 30 m²']","['Terrasse', 'Garage', 'Avec jardin privatif']",Maison,4.0,292880,3.0,86.0,4.0,1.0,30.0,150.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,
Maison à vendre,"4 pièces •                            83,04 m2",Massy,469 110 €,"['4 pièces', 'Surface 83,04 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 40 m²']","['Garage', 'Cave', 'Avec jardin privatif']",Maison,4.0,469110,3.0,83.0,4.0,1.0,,40.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,
Maison à vendre,4 pièces •,Étréchy,320 000 €,"['4 pièces', 'Surface 103 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 503 m²', 'Séjour 27 m²']","['Terrasse', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,4.0,320000,3.0,103.0,4.0,1.0,27.0,503.0,False,True,True,True,False,False,False,True,False,False,False,False,True,False,
Maison à vendre,4 pièces •                            127 m2,Étréchy,336 000 €,"['4 pièces', 'Surface 127 m²', '3 chambres', '2 salles de bain/eau', 'Terrain 250 m²', 'Séjour 31 m²']","['Terrasse', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,4.0,336000,3.0,127.0,4.0,2.0,31.0,250.0,False,True,True,True,False,False,False,False,False,False,False,False,True,False,
Appartement à vendre,"5 pièces •                            114,03 m2",Massy,575 916 €,"['5 pièces', 'Surface 114,03 m²', '4 chambres', '2 salles de bain/eau']","['Ascenseur', 'Alarme', 'Terrasse', 'Garage', 'Cave', 'Avec jardin privatif', 'Bâtiment composé de 5 étages']",Appartement,5.0,575916,4.0,114.0,5.0,2.0,,,True,False,True,True,False,False,False,True,False,False,False,False,True,False,5.0
Appartement à vendre,"4 pièces •                            91,10 m2",Massy,240 000 €,"['4 pièces', 'Surface 91,10 m²', '3 chambres', '1 salle de bain/eau']","['Garage', 'Bâtiment composé de 4 étages', 'Étage 2']",Appartement,4.0,240000,3.0,91.0,4.0,1.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.0
Maison à vendre,5 pièces •                            126 m2,Égly,385 000 €,"['5 pièces', 'Surface 126 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 406 m²', 'Séjour 33 m²']","['Grenier', 'Cheminée', 'Alarme', 'Terrasse', 'Garage', 'Cave', '1 place de parking']",Maison,5.0,385000,4.0,126.0,5.0,2.0,33.0,406.0,True,True,False,True,True,False,False,True,False,True,False,False,True,False,
Maison à vendre,5 pièces •                            86 m2,Draveil,309 000 €,"['5 pièces', 'Surface 86 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 267 m²']","['Grenier', 'Cheminée', 'Terrasse', 'Balcon', 'Garage', 'Cave', 'Avec jardin privatif']",Maison,5.0,309000,3.0,86.0,5.0,1.0,,267.0,False,False,True,True,True,False,False,True,False,True,False,False,True,True,
Appartement à vendre,"3 pièces •                            62,73 m2",Saint-Michel-sur-Orge,247 000 €,"['3 pièces', 'Surface 62,73 m²', '2 chambres', '1 salle de bain/eau', 'Séjour 18,38 m²']","['Ascenseur', 'Balcon', 'Garage', 'Bâtiment composé de 4 étages', 'Étage 3']",Appartement,3.0,247000,2.0,62.0,3.0,1.0,18.0,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4.0
Appartement à vendre,"4 pièces •                            70,89 m2",Massy,284 210 €,"['4 pièces', 'Surface 70,89 m²', '2 chambres', '1 salle de bain/eau']","['Gardien', 'Balcon', 'Cave', '1 place de parking', 'Étage 2']",Appartement,4.0,284210,2.0,70.0,4.0,1.0,,,False,True,False,True,False,False,False,False,True,False,False,False,False,True,2.0
Maison à vendre,4 pièces •,Marolles-en-Hurepoix,325 000 €,"['4 pièces', 'Surface 87 m²', '3 chambres', '2 salles de bain/eau', 'Terrain 603 m²', 'Séjour 26 m²']","['Cheminée', 'Climatisation', 'Alarme', 'Terrasse', 'Garage', 'Avec jardin privatif', '1 place de parking']",Maison,4.0,325000,3.0,87.0,4.0,2.0,26.0,603.0,True,True,True,False,True,True,False,True,False,False,False,False,True,False,
Maison à vendre,4 pièces •                            75 m2,Montgeron,230 000 €,"['4 pièces', 'Surface 75 m²', '2 chambres', '1 salle de bain/eau', 'Terrain 390 m²', 'Séjour 28 m²']","['Alarme', 'Garage', 'Dépendance', 'Avec jardin privatif', '1 place de parking']",Maison,4.0,230000,2.0,75.0,4.0,1.0,28.0,390.0,True,True,True,False,False,False,True,True,False,False,False,False,False,False,
Appartement à vendre,"2 pièces •                            40,78 m2",Wissous,206 349 €,"['2 pièces', 'Surface 40,78 m²', '1 chambre', '1 salle de bain/eau']","['Ascenseur', 'Garage', 'Bâtiment composé de 3 étages', 'Étage 3']",Appartement,2.0,206349,,40.0,2.0,1.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.0
Maison à vendre,"5 pièces •                            140,37 m2",Ris-Orangis,299 900 €,"['5 pièces', 'Surface 140,37 m²', '3 chambres', '2 salles de bain/eau', 'Terrain 424 m²', 'Séjour 38 m²']","['Cheminée', 'Alarme', 'Terrasse', 'Garage', 'Dépendance', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,5.0,299900,3.0,140.0,5.0,2.0,38.0,424.0,True,True,True,True,True,False,True,True,False,False,False,False,True,False,
Maison à vendre,4 pièces •,Vigneux-sur-Seine,269 000 €,"['4 pièces', 'Surface 82,97 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 231 m²', 'Séjour 21,16 m²']","['Terrasse', 'Avec jardin privatif']",Maison,4.0,269000,3.0,82.0,4.0,1.0,21.0,231.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,
Maison à vendre,"3 pièces •                            85,84 m2",Savigny-sur-Orge,288 000 €,"['3 pièces', 'Surface 85,84 m²', '2 chambres', '1 salle de bain/eau', 'Terrain 335 m²']","['Cheminée', 'Terrasse', 'Garage', 'Dépendance', 'Avec jardin privatif', '1 place de parking']",Maison,3.0,288000,2.0,85.0,3.0,1.0,,335.0,False,True,True,False,True,False,True,True,False,False,False,False,True,False,
Appartement à vendre,"3 pièces •                            67,39 m2",Épinay-sur-Orge,180 000 €,"['3 pièces', 'Surface 67,39 m²', '2 chambres', '1 salle de bain/eau']","['Balcon', 'Cave', '1 place de parking', 'Bâtiment composé de 3 étages', 'Étage 2']",Appartement,3.0,180000,2.0,67.0,3.0,1.0,,,False,True,False,True,False,False,False,False,False,False,False,False,False,True,3.0
Appartement à vendre,"3 pièces •                            53,03 m2",Arpajon,162 000 €,"['3 pièces', 'Surface 53,03 m²', '2 chambres', '1 salle de bain/eau']","['Cave', 'Bâtiment composé de 3 étages']",Appartement,3.0,162000,2.0,53.0,3.0,1.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3.0
Appartement à vendre,"4 pièces •                            80,47 m2",Viry-Châtillon,220 000 €,"['4 pièces', 'Surface 80,47 m²', '2 chambres', '2 salles de bain/eau']","['Ascenseur', 'Gardien', 'Balcon', 'Cave', '1 place de parking', 'Bâtiment composé de 5 étages', 'Étage 1']",Appartement,4.0,220000,2.0,80.0,4.0,2.0,,,False,True,False,True,False,False,False,False,True,False,False,False,False,True,5.0
Maison à vendre,3 pièces •,Vigneux-sur-Seine,225 000 €,"['3 pièces', 'Surface 63 m²', '2 chambres', '1 salle de bain/eau', 'Terrain 389 m²', 'Séjour 15 m²']","['Cheminée', 'Dépendance', 'Cave', 'Avec jardin privatif']",Maison,3.0,225000,2.0,63.0,3.0,1.0,15.0,389.0,False,False,True,True,True,False,True,False,False,False,False,False,False,False,
Maison à vendre,7 pièces •,Savigny-sur-Orge,300 000 €,"['7 pièces', 'Surface 127 m²', '5 chambres', '2 salles de bain/eau', 'Terrain 361 m²']","['Grenier', 'Garage', 'Cave', 'Avec jardin privatif']",Maison,7.0,300000,5.0,127.0,7.0,2.0,,361.0,False,False,True,True,False,False,False,True,False,True,False,False,False,False,
Maison à vendre,3 pièces •,Corbeil-Essonnes,195 000 €,"['3 pièces', 'Surface 78 m²', '2 chambres', '1 salle de bain/eau', 'Terrain 50 m²', 'Séjour 15,60 m²']","['Grenier', 'Garage']",Maison,3.0,195000,2.0,78.0,3.0,1.0,15.0,50.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,
Appartement à vendre,4 pièces •                            95 m2,Palaiseau,350 000 €,"['4 pièces', 'Surface 95 m²', '3 chambres', '1 salle de bain/eau', 'Séjour 30 m²']","['Terrasse', 'Balcon', 'Cave', '1 place de parking', 'Bâtiment composé de 3 étages']",Appartement,4.0,350000,3.0,95.0,4.0,1.0,30.0,,False,True,False,True,False,False,False,False,False,False,False,False,True,True,3.0
Maison à vendre,"4 pièces •                            97,10 m2",Viry-Châtillon,305 000 €,"['4 pièces', 'Surface 97,10 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 416 m²']","['Cheminée', 'Dépendance', 'Avec jardin privatif']",Maison,4.0,305000,3.0,97.0,4.0,1.0,,416.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,
Maison à vendre,5 pièces •                            105 m2,La Norville,310 000 €,"['5 pièces', 'Surface 114 m²', '4 chambres', '1 salle de bain/eau', 'Terrain 248 m²', 'Séjour 31 m²']","['Cheminée', 'Alarme', 'Terrasse', 'Garage', 'Dépendance', 'Avec jardin privatif', '1 place de parking']",Maison,5.0,310000,4.0,114.0,5.0,1.0,31.0,248.0,True,True,True,False,True,False,True,True,False,False,False,False,True,False,
Appartement à vendre,"3 pièces •                            61,55 m2",Vigneux-sur-Seine,199 000 €,"['3 pièces', 'Surface 62 m²', '2 chambres', '1 salle de bain/eau']","['Ascenseur', 'Balcon', '1 place de parking', 'Étage 3']",Appartement,3.0,199000,2.0,62.0,3.0,1.0,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3.0
Maison à vendre,8 pièces •,Sainte-Geneviève-des-Bois,590 000 €,"['8 pièces', 'Surface 160 m²', '6 chambres', '2 salles de bain/eau', 'Terrain 990 m²', 'Séjour 32 m²']","['Cheminée', 'Alarme', 'Terrasse', 'Garage', 'Dépendance', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,8.0,590000,6.0,160.0,8.0,2.0,32.0,990.0,True,True,True,True,True,False,True,True,False,False,False,False,True,False,
Maison à vendre,6 pièces •,Épinay-sous-Sénart,299 000 €,"['6 pièces', 'Surface 105 m²', '4 chambres', '3 salles de bain/eau', 'Terrain 309 m²', 'Séjour 28 m²']","['Grenier', 'Terrasse', 'Balcon', 'Garage', 'Dépendance', 'Avec jardin privatif', '1 place de parking']",Maison,6.0,299000,4.0,105.0,6.0,3.0,28.0,309.0,False,True,True,False,False,False,True,True,False,True,False,False,True,True,
Maison à vendre,"5 pièces •                            106,94 m2",Nozay,339 000 €,"['5 pièces', 'Surface 106,94 m²', '4 chambres', '1 salle de bain/eau', 'Terrain 357 m²', 'Séjour 36,70 m²']","['Cheminée', 'Terrasse', 'Garage', 'Avec jardin privatif', '1 place de parking']",Maison,5.0,339000,4.0,106.0,5.0,1.0,36.0,357.0,False,True,True,False,True,False,False,True,False,False,False,False,True,False,
Maison à vendre,8 pièces •,Saint-Germain-lès-Corbeil,395 000 €,"['8 pièces', 'Surface 166 m²', '6 chambres', '2 salles de bain/eau', 'Terrain 688 m²']","['Cheminée', 'Terrasse', 'Cave', 'Avec jardin privatif']",Maison,8.0,395000,6.0,166.0,8.0,2.0,,688.0,False,False,True,True,True,False,False,False,False,False,False,False,True,False,
Appartement à vendre,"5 pièces •                            85,73 m2",Sainte-Geneviève-des-Bois,135 000 €,"['5 pièces', 'Surface 85,73 m²', '3 chambres', '1 salle de bain/eau', 'Séjour 26,24 m²']","['Cave', ""Bâtiment composé d'un étage""]",Appartement,5.0,135000,3.0,85.0,5.0,1.0,26.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
Maison à vendre,4 pièces •,Viry-Châtillon,249 900 €,"['4 pièces', 'Surface 71 m²', '2 chambres', '1 salle de bain/eau', 'Terrain 198 m²', 'Séjour 24,57 m²']","['Grenier', 'Terrasse', 'Garage', 'Cave', 'Avec jardin privatif']",Maison,4.0,249900,2.0,71.0,4.0,1.0,24.0,198.0,False,False,True,True,False,False,False,True,False,True,False,False,True,False,
Maison à vendre,5 pièces •,Saulx-les-Chartreux,364 000 €,"['5 pièces', 'Surface 90 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 235 m²', 'Séjour 26 m²']","['Terrasse', '1 place de parking']",Maison,5.0,364000,3.0,90.0,5.0,1.0,26.0,235.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,
Appartement à vendre,"2 pièces •                            24,86 m2",Corbeil-Essonnes,85 000 €,"['2 pièces', '1 chambre', '1 salle de bain/eau', 'Séjour 12,54 m²']",['Bâtiment composé de 2 étages'],Appartement,2.0,85000,,,2.0,1.0,12.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0
Appartement à vendre,"4 pièces •                            73,77 m2",Évry,171 000 €,"['4 pièces', 'Surface 73,77 m²', '3 chambres', '1 salle de bain/eau', 'Séjour 21,62 m²']","['Avec jardin privatif', 'Bâtiment composé de 3 étages']",Appartement,4.0,171000,3.0,73.0,4.0,1.0,21.0,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
Maison à vendre,6 pièces •,Saulx-les-Chartreux,440 000 €,"['6 pièces', 'Surface 135,15 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 577 m²', 'Séjour 35,60 m²']","['Cheminée', 'Terrasse', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,6.0,440000,4.0,135.0,6.0,2.0,35.0,577.0,False,True,True,True,True,False,False,True,False,False,False,False,True,False,
Maison à vendre,6 pièces •,Linas,379 000 €,"['6 pièces', 'Surface 116 m²', '5 chambres', '2 salles de bain/eau', 'Terrain 494 m²', 'Séjour 38 m²']","['Climatisation', 'Alarme', 'Terrasse', 'Garage', 'Cave', '1 place de parking']",Maison,6.0,379000,5.0,116.0,6.0,2.0,38.0,494.0,True,True,False,True,False,True,False,True,False,False,False,False,True,False,
Maison à vendre,5 pièces •,Guibeville,370 000 €,"['5 pièces', 'Surface 127 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 536 m²', 'Séjour 29 m²']","['Cheminée', 'Climatisation', 'Alarme', 'Garage', 'Avec jardin privatif', '1 place de parking']",Maison,5.0,370000,4.0,127.0,5.0,2.0,29.0,536.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,
Appartement à vendre,4 pièces •                            76 m2,Longjumeau,169 000 €,"['4 pièces', 'Surface 76 m²', '3 chambres', '1 salle de bain/eau', 'Séjour 19 m²']","['Ascenseur', 'Gardien', 'Balcon', 'Cave', 'Étage 10']",Appartement,4.0,169000,3.0,76.0,4.0,1.0,19.0,,False,False,False,True,False,False,False,False,True,False,False,False,False,True,10.0
Maison à vendre,5 pièces •,Massy,395 000 €,"['5 pièces', 'Surface 84,37 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 475 m²']","['Cheminée', 'Terrasse', 'Garage', 'Avec jardin privatif']",Maison,5.0,395000,3.0,84.0,5.0,1.0,,475.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,
Maison à vendre,5 pièces •                            118 m2,Saulx-les-Chartreux,457 000 €,"['5 pièces', 'Surface 118 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 592 m²', 'Séjour 24 m²']","['Cheminée', 'Alarme', 'Garage', 'Avec jardin privatif']",Maison,5.0,457000,4.0,118.0,5.0,2.0,24.0,592.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,
Appartement à vendre,"2 pièces •                            38,01 m2",Montgeron,119 000 €,"['2 pièces', 'Surface 38,01 m²', '1 chambre', '1 salle de bain/eau', 'Séjour 15,45 m²']","['Balcon', 'Cave', 'Bâtiment composé de 3 étages', 'Étage 1']",Appartement,2.0,119000,,38.0,2.0,1.0,15.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3.0
Appartement à vendre,"2 pièces •                            43,03 m2",Corbeil-Essonnes,128 000 €,"['2 pièces', 'Surface 43,03 m²', '1 chambre', '1 salle de bain/eau', 'Séjour 22,48 m²']","['Ascenseur', 'Balcon', 'Bâtiment composé de 4 étages', 'Étage 1']",Appartement,2.0,128000,,43.0,2.0,1.0,22.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.0
Maison à vendre,5 pièces •                            105 m2,Viry-Châtillon,310 000 €,"['5 pièces', 'Surface 105 m²', '3 chambres', '2 salles de bain/eau', 'Terrain 352 m²', 'Séjour 26 m²']","['Cheminée', 'Terrasse', 'Garage', '1 place de parking']",Maison,5.0,310000,3.0,105.0,5.0,2.0,26.0,352.0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,
Appartement à vendre,3 pièces •                            73 m2,Viry-Châtillon,273 000 €,"['3 pièces', 'Surface 73 m²', '2 chambres', '1 salle de bain/eau', 'Séjour 22,80 m²']","['Ascenseur', 'Balcon', 'Garage', 'Bâtiment composé de 5 étages']",Appartement,3.0,273000,2.0,73.0,3.0,1.0,22.0,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5.0
Appartement à vendre,2 pièces •                            44 m2,Courcouronnes,175 000 €,"['2 pièces', 'Surface 44 m²', '1 chambre', '1 salle de bain/eau', 'Terrain 57 m²']","['Ascenseur', 'Terrasse', 'Avec jardin privatif', 'Bâtiment composé de 3 étages']",Appartement,2.0,175000,,44.0,2.0,1.0,,57.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3.0
Appartement à vendre,"1 pièce •                            22,96 m2",Gif-sur-Yvette,98 000 €,"['1 pièce', 'Surface 22,70 m²', '1 salle de bain/eau']",['1 place de parking'],Appartement,1.0,98000,,22.0,1.0,1.0,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,
Maison à vendre,3 pièces •                            73 m2,Orsay,299 000 €,"['3 pièces', 'Surface 73 m²', '2 chambres', '2 salles de bain/eau', 'Terrain 400 m²', 'Séjour 21 m²']","['Grenier', 'Cheminée', 'Terrasse', 'Garage', 'Dépendance', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,3.0,299000,2.0,73.0,3.0,2.0,21.0,400.0,False,True,True,True,True,False,True,True,False,True,False,False,True,False,
Appartement à vendre,4 pièces •                            86 m2,Gif-sur-Yvette,369 000 €,"['4 pièces', 'Surface 86 m²', '3 chambres', '1 salle de bain/eau', 'Séjour 25 m²']","['Ascenseur', 'Terrasse', 'Cave', '1 place de parking', 'Bâtiment composé de 2 étages']",Appartement,4.0,369000,3.0,86.0,4.0,1.0,25.0,,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2.0
Appartement à vendre,2 pièces •                            41 m2,Longjumeau,155 000 €,"['2 pièces', 'Surface 41 m²', '1 chambre', '1 salle de bain/eau']","['Balcon', 'Bâtiment composé de 2 étages', 'Étage 2']",Appartement,2.0,155000,,41.0,2.0,1.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.0
Maison à vendre,4 pièces •                            111 m2,Draveil,320 000 €,"['4 pièces', 'Surface 111 m²', '2 chambres', '2 salles de bain/eau', 'Terrain 494 m²']","['Grenier', 'Cheminée', 'Alarme', 'Dépendance', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,4.0,320000,2.0,111.0,4.0,2.0,,494.0,True,True,True,True,True,False,True,False,False,True,False,False,False,False,
Maison à vendre,7 pièces •                            182 m2,Longjumeau,669 000 €,"['7 pièces', 'Surface 182 m²', '5 chambres', '3 salles de bain/eau', 'Terrain 589 m²', 'Séjour 42,52 m²']","['Cheminée', 'Climatisation', 'Alarme', 'Terrasse', 'Garage', 'Avec jardin privatif', '1 place de parking']",Maison,7.0,669000,5.0,182.0,7.0,3.0,42.0,589.0,True,True,True,False,True,True,False,True,False,False,False,False,True,False,
Appartement à vendre,"3 pièces •                            68,05 m2",Villejust,200 000 €,"['3 pièces', 'Surface 68,05 m²', '2 chambres', '2 salles de bain/eau', 'Séjour 35,60 m²']","['Balcon', '1 place de parking', 'Étage 2']",Appartement,3.0,200000,2.0,68.0,3.0,2.0,35.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2.0
Maison à vendre,7 pièces •,Draveil,485 000 €,"['7 pièces', 'Surface 169,87 m²', '5 chambres', '2 salles de bain/eau', 'Terrain 772 m²', 'Séjour 47 m²']","['Cheminée', 'Climatisation', 'Piscine', 'Terrasse', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,7.0,485000,5.0,169.0,7.0,2.0,47.0,772.0,False,True,True,True,True,True,False,True,False,False,False,True,True,False,
Appartement à vendre,"3 pièces •                            64,15 m2",Draveil,285 000 €,"['3 pièces', 'Surface 64,15 m²', '2 chambres', '1 salle de bain/eau']","['Ascenseur', 'Terrasse', 'Balcon', 'Cave', 'Bâtiment composé de 3 étages']",Appartement,3.0,285000,2.0,64.0,3.0,1.0,,,False,False,False,True,False,False,False,False,False,False,False,False,True,True,3.0
Maison à vendre,7 pièces •,Marolles-en-Hurepoix,399 000 €,"['7 pièces', 'Surface 149 m²', '5 chambres', '3 salles de bain/eau', 'Terrain 406 m²', 'Séjour 30,36 m²']","['Cheminée', 'Terrasse', 'Balcon', 'Garage', 'Avec jardin privatif', '1 place de parking']",Maison,7.0,399000,5.0,149.0,7.0,3.0,30.0,406.0,False,True,True,False,True,False,False,True,False,False,False,False,True,True,
Maison à vendre,6 pièces •,Yerres,310 000 €,"['6 pièces', 'Surface 93,53 m²', '4 chambres', '1 salle de bain/eau', 'Terrain 384 m²', 'Séjour 26 m²']","['Alarme', 'Terrasse', 'Garage', 'Avec jardin privatif', '1 place de parking']",Maison,6.0,310000,4.0,93.0,6.0,1.0,26.0,384.0,True,True,True,False,False,False,False,True,False,False,False,False,True,False,
Maison à vendre,6 pièces •                            142 m2,Viry-Châtillon,488 000 €,"['6 pièces', 'Surface 142 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 354 m²', 'Séjour 39 m²']","['Cheminée', 'Alarme', 'Terrasse', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,6.0,488000,4.0,142.0,6.0,2.0,39.0,354.0,True,True,True,True,True,False,False,True,False,False,False,False,True,False,
Appartement à vendre,"4 pièces •                            81,60 m2",Longjumeau,219 000 €,"['4 pièces', 'Surface 82 m²', '3 chambres', '2 salles de bain/eau', 'Séjour 20,56 m²']","['Ascenseur', 'Balcon', 'Cave', 'Bâtiment composé de 2 étages', 'Étage 2']",Appartement,4.0,219000,3.0,82.0,4.0,2.0,20.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2.0
Maison à vendre,4 pièces •,Montlhéry,335 000 €,"['4 pièces', 'Surface 100 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 1\xa0950 m²']","['Terrasse', 'Garage', 'Dépendance', 'Avec jardin privatif']",Maison,4.0,335000,3.0,100.0,4.0,1.0,,1.0,False,False,True,False,False,False,True,True,False,False,False,False,True,False,
